국립공주대학교 비공개 기록물 공개재분류 목록,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
사범대학 부설고등학교,2008,학교운영위원회,고등학교 운영위원회,신원조회 회보,준영구,비공개,6호,비공개,6호,성명 등 개인정보
사범대학 부설고등학교,2008,학교운영위원회,고등학교 운영위원회,신원조회 회신,준영구,비공개,6호,비공개,6호,성명 등 개인정보
사범대학 부설유치원,2008,유치원업무,공익,2008년 8월중 공익근무요원 소집해제처분자 알림,3년,비공개,6호,부분공개,6호,"성명, 개인정보 등 "
사범대학 부설유치원,2008,유치원업무,공익,2008년 9월중 공익근무요원 소집해제처분자 알림,3년,비공개,6호,부분공개,6호,"성명, 개인정보 등 "
사범대학 부설유치원,2008,유치원업무,공익,공익근무요원 복무지 변경 및 신규자 근무지 지정 통보,3년,비공개,6호,부분공개,6호,"성명, 개인정보 등 "
사범대학 부설유치원,2008,유치원업무,공익,"공익근무요원 소양교육, 직무교육 수료결과 알림",3년,비공개,6호,부분공개,6호,"성명, 개인정보 등 "
사범대학 부설유치원,2008,유치원업무,처리과서무,봉사분야 공익요원 12월분 보수 지급시기 알림,3년,비공개,6호,부분공개,6호,"성명, 개인정보 등 "
사범대학 부설유치원,2008,유치원업무,처리과서무,종합감사 대비 수감자료 요청,3년,비공개,6호,부분공개,6호,"성명, 개인정보 등 "
사범대학 부설유치원,2008,유치원업무,유치원업무,학교평가 결과 알림,3년,비공개,5호,부분공개,6호,"성명, 개인정보 등 "
산학협력단 천안캠퍼스분단,2008,처리과서무,천안분단 일반서무,조달요청에 대한 구매추진안내-25083173700,3년,비공개,"7호,8호",부분공개,5호,계약정보
산학협력단 천안캠퍼스분단,2008,산학협력사업,통신방송융합,조달요청에 대한 구매추진안내-25083121900,5년,비공개,"7호,8호",부분공개,5호,계약정보
공과대학 도서관분관,2008,처리과서무,도서관일반서무,공과대학 홈페이지 수정자료 요청,3년,비공개,"5호,6호",부분공개,6호,개인정보 등
공과대학 학생생활관분관,2008,처리과서무,학생생활관분관,공과대학 홈페이지 수정자료 요청,3년,비공개,"5호,6호",부분공개,6호,개인정보 등
학생처 장학복지과,2008,외부장학금관리,자치단체 및 소방서,2008년도 의용소방대원 자녀장학생 장학금 지급,5년,비공개,6호,부분공개,6호,성명 등 개인정보
학생처 장학복지과,2008,외부장학금관리,자치단체 및 소방서,장학금 수혜여부 확인  협조의뢰,5년,비공개,6호,부분공개,6호,성명 등 개인정보
학생처 장학복지과,2008,외부장학금관리,자치단체 및 소방서,장학금 수혜여부 확인 요청,5년,비공개,6호,부분공개,6호,성명 등 개인정보
학생처 장학복지과,2008,외부장학금관리,학술진흥재단,08학년도 학자금대출 시행계획통보,5년,비공개,5호,공개,,
대학혁신본부,2008,처리과업무계획(보고)평가,특성화사업,캠퍼스 조성 제3차 실무협의회 개최,5년,비공개,"5호,8호",부분공개,6호,성명 등 개인정보
대학혁신본부,2008,처리과업무계획(보고)평가,대학구조개혁지원사업,공주대학교 캠퍼스 조성 사업 실무 협의회 개최,5년,비공개,"1호,2호,3호,4호,5호,6호,7호,8호",부분공개,6호,성명 등 개인정보
산학협력단 첨단과학교사연수센터중부연수원,2008,처리과서무,교무관계철,2008학년도 첨단과학교사연수제1과정 특수분야 연수결과 제출,3년,비공개,3호,부분공개,6호,성명 등 개인정보
산학협력단 첨단과학교사연수센터중부연수원,2008,처리과서무,교무관계철,2008학년도 첨단과학교사연수제2과정 특수분야 연수결과 제출,3년,비공개,3호,부분공개,6호,성명 등 개인정보
교무처 학사지원과,2008,제증명서발급,교원자격증 재교부,교원자격증 기재사항 정정 보고,3년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,제증명서발급,평생교육사 자격,신원기록사항 회신(일반),3년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,제증명서발급,평생교육사 자격,신원조회 확인 회보서(0805),3년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,제증명서발급,평생교육사 자격,신원조회 회보,3년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,제증명서발급,평생교육사 자격,신원조회 회보,3년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,제증명서발급,평생교육사 자격,신원조회 회보,3년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,제증명서발급,평생교육사 자격,신원조회 회신,3년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,처리과서무,학생통계,국회 안민석의원 요구자료(대학주최 경시대회 실시현황) 협조 요청,3년,비공개,7호,부분공개,7호,대학 영업상 비밀
교무처 학사지원과,2008,처리과서무,학사관리일반 (Vol.1),대학의 인터넷 증명서 발급 위변조에 대한 조치 통보,3년,비공개,3호,비공개,3호,공공안전 및 이익을 해할 우려가 있는 정보
교무처 학사지원과,2008,계절학기운영,계절학기일반,2007학년도 동기 계절수업 타교생 성적 통보,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,계절학기운영,계절학기일반,2008학년도 공주대학교 계절학기 수강신청  취소,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,계절학기운영,계절학기일반,2008학년도 하기 계절수업 타교생 성적 통보,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,대학원관련업무,대학원일반업무,국가정보원 의뢰자료 제출 협조요청(석박사학위 취득 중국인),5년,비공개,2호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,성적관리,성적일반,공주대학교 2008학년도 제1학기 성적표 발송 결과 회신,5년,비공개,7호,비공개,7호,성적
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,동원훈련소집대상자 재학여부 조회,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,동원훈련소집대상자 재학여부 조회,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학력 조회 의뢰,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학력 조회 의뢰,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학력 조회 협조 의뢰,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학력 조회(공주대학교),5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학력 조회(공주대학교),5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학력조회 협조요청(2007.12월 채용강사),5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학력조회 협조요청(2008.1월채용강사),5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학력조회 회보,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학원 강사의 학력 조회 의뢰,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학원강사 학력조회,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학원강사 학력조회 의뢰,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학원강사 학력조회 의뢰,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학원강사 학력조회 의뢰,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학원강사 학력조회 의뢰,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학원강사 학력조회 협조 요청,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학원강사 학력조회 협조 요청,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학적사항 확인 및 자료 요청,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,2008년도 지방공무원 제한경쟁특별임용시험 응시자에 대한 학적조회,5년,비공개,5호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,학원강사 및 교습소 교습자 학력 조회 의뢰,5년,비공개,"5호,6호",비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,동원훈련소집대상자 재학여부 조회,5년,비공개,2호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학력(경력)조회,학력(경력)조회,병력동원훈련소집대상자 학적조회 요청,5년,비공개,2호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학적관리일반,일반문서,교원자격증 기재사항 정정 보고,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학적관리일반,일반문서,교원자격증 기재사항 정정 보고,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학적관리일반,일반문서,교원자격증 기재사항 정정 알림,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학적관리일반,일반문서,2008 중등교사임용시험 최종합격자 복수 · 부전공 가산점 부여자  자격 취득  여부 조회 의뢰,5년,비공개,5호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,학점교류,타대학 학점인정(외국대학),2008학년도 제1학기 타 대학교 교류학생 이수성적 송부,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
교무처 학사지원과,2008,처리과민원,민원일반,주민등록번호 정정에 따른 관련공부 정정 요청,10년,비공개,6호,비공개,6호,"성명, 생년월일 등"
사무국 재무과,2008,기성회계예산집행,기성회계 일반,‘08년도 조달물자(내자) 종합예시를 위한 구매계획 조사,3년,비공개,5호,공개,,
사무국 재무과,2008,물품관리,물품관리 일반,RFID 국가물품관리시스템 확산계획 및 설문조서서 송부,3년,비공개,5호,공개,,
사무국 재무과,2008,계약,계약(물품 용역 시설공사),조달물자 구매업무 협의,5년,비공개,"6호,7호",공개,,
사무국 재무과,2008,계약,계약(물품 용역 시설공사),구매협의(08GA1852),5년,비공개,5호,비공개,5호,내부검토사항
사무국 재무과,2008,계약,계약(물품 용역 시설공사),수의계약 구매결의 및 견적서 제출(PR. No.08GA1852호)-소액수의,5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),시설공사 계약방법 결정(5등급) (0825055-00),5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),시설공사 계약방법 결정(일반경쟁) (0800222-00),5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),시설공사 계약방법 결정(일반경쟁) (0800223-00),5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),시설공사 계약방법 결정(지역제한) (0825057-00),5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),시설공사 계약체결 (0800222-00),5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),시설공사 계약체결 (0825057-00),5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),시설공사 낙찰자 선정 (0825057-00),5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),입찰서 기술검토의뢰(PR.No.08GA1852호),5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),입찰서 기술검토의뢰(PR.No.08GA1863호),5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),재공고 안내-250830422-01,5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),조달요청에 대한 구매추진 재안내-25083143601,5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),조달요청에 대한 구매추진안내-00089004400,5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),조달요청에 대한 구매추진안내-00089004402,5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,계약(물품 용역 시설공사),조달요청에 대한 구매추진안내-25083042200,5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,조달 구입,구매결의 안내(PR. No.08GA1863호)-소액수의,5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,계약,조달 구입,조달물자 구매업무 협의,5년,비공개,"7호,8호",공개,,
사무국 재무과,2008,계약,조달 구입,조달요청에 대한 구매추진 안내-00089004401,5년,비공개,"7호,8호",공개,,
사무국 재무과,2008,계약,조달 구입,조달요청에 대한 구매추진안내-00082032600,5년,비공개,"7호,8호",공개,,
사무국 재무과,2008,계약,조달 구입,조달요청에 대한 구매추진안내-25083028100,5년,비공개,"7호,8호",공개,,
사무국 재무과,2008,국유재산관리일반,국유재산 일반철,'07년 국유재산 감사원 감사결과 처분요구사항 통보,5년,비공개,6호,비공개,6호,개인정보
사무국 재무과,2008,급여,일반문서,2008년 연봉현황 제출,5년,비공개,6호,비공개,6호,개인정보
사무국 재무과,2008,기성회계예산집행,예산집행,구매협의 [08GA2342],5년,비공개,7호,공개,,
사무국 재무과,2008,기성회계예산집행,예산집행,조달물자 구매업무 협의,5년,비공개,"7호,8호",공개,,
사무국 재무과,2008,기성회계예산집행,예산집행,조달요청에 대한 구매추진안내-25083143600,5년,비공개,"7호,8호",공개,,
사무국 재무과,2008,실험실습기자재확충사업,일반회계 실험실습기자재확충사업,입찰서 기술검토 및 재공고 입찰 안내(PR.No.08GA1747호),5년,비공개,"7호,8호",비공개,7호,계약
사무국 재무과,2008,등록금,장학금철,수업료 등 납부내역 확인 요청(대학),10년,비공개,6호,비공개,6호,"성명, 주민등록번호 등"
사무국 재무과,2008,물품관리,물품감사,2008년도 물품관리 실지감사 일정 연기,10년,비공개,5호,공개,,
사무국 재무과,2008,물품관리,물품감사,2008년도 물품관리 실지감사 일정 통보,10년,비공개,5호,공개,,
사무국 재무과,2008,물품관리,물품감사,"2008년도 물품관리 실지감사(정기, 특별) 일정 통보",10년,비공개,5호,공개,,
종합인력개발원,2008,처리과서무,서무일반,2008년도 경호공무원 공개채용 홍보협조 요청(전국 대학 발송용),3년,비공개,6호,공개,,
국제교육원,2008,외국어강좌운영,위탁운영,2008 하계 초등학생영어캠프 운영계획 및 참가자 명단 알림,5년,비공개,8호,부분공개,6호,성명 등 개인정보
국제교육원,2008,외국어강좌운영,위탁운영,2008 대통령 영어봉사(TaLK) 국내 대학 장학생 명단 송부,5년,비공개,6호,부분공개,6호,성명 등 개인정보
국제교육원,2008,외국어강좌운영,위탁운영,2008 하계 초등학생 영어캠프 참가 교체자 알림,5년,비공개,6호,부분공개,6호,성명 등 개인정보
국제교육원,2008,외국어강좌운영,위탁운영,2008 중·고등학교 TEE 교수·학습 자료개발 검토 위원 위촉 및 협의회 참석 협조,5년,비공개,5호,부분공개,6호,성명 등 개인정보
장애학생지원센터,2008,처리과서무,장애학생공문서철,2008년도 '대학 장애학생 도우미 지원 사업'  국고보조금 2차 지원 신청,3년,비공개,5호,공개,,
장애학생지원센터,2008,처리과서무,장애학생공문서철,"대학 장애학생 전담기구, 지원부서 등 담당 부서 및 담당자 현황 제출",3년,비공개,5호,공개,,
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008 중등1급 정교사 자격연수 위탁경비 송금 알림,3년,비공개,7호,공개,,
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),"2008 중등 1`2급 정교사 (일반,특수) 및 사서교사(1급)자격연수 위탁 협조 의뢰",3년,비공개,6호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),"2008 중등 1급 정교사(일반,특수포함) 자격연수 대상자 명단 통보",3년,비공개,6호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008년 1정 자격연수대상자 명단 송부,3년,비공개,6호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008년도 1정 자격연수 연수대상자 명단 알림,3년,비공개,6호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008년도 하계 1급정교사 자격연수 명단 알림 - 특수교사,3년,비공개,6호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008년도 하계 사서교사 1급 정교사 자격연수 대상자 명단 제출,3년,비공개,6호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008년도 하계 중등 1급 정교사(사서교사 포함) 자격연수 대상자 명단 제출,3년,비공개,6호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008학년도 1급 자격연수 대상자 명단 송부,3년,비공개,6호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008 중등 1급 정교사 자격연수 경비 송금(공주대),3년,비공개,5호,공개,,
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008년도 중등교원 1급 정교사 및 부전공 자격연수 대상자 교육비 송금 확인 요청,3년,비공개,5호,공개,,
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008학년도 1급 정교사 자격연수(일반사회) 대상자 변경 요청,3년,비공개,5호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원1정2정자격연수,자격연수(교육청관련문서철),2008학년도 1급정교사 자격연수 의뢰,3년,비공개,5호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원직무연수,직무연수,2008학년도 과학과 우수교사 위탁특별연수 운영 규정 송부,3년,비공개,7호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,중등교원직무연수,직무연수,과학과 우수교사 위탁특별연수 대상자 추천,3년,비공개,6호,비공개,6호,개인정보 포함됨
사범대학 교육연수원,2008,처리과서무,일반서무,교원 자격연수 관련 국회의원(안민석) 요구 자료 제출 협조 요청,3년,비공개,5호,공개,,
학생지원처 학생복지과,2008,처리과서무,외부일반문서,2008 시민제안제도 운영 안내,3년,비공개,6호,공개,,
학생지원처 학생복지과,2008,처리과서무,취업장학과,'08-2학기 정부보증 학자금대출 시행통보,3년,비공개,5호,공개,,
학생지원처 학생복지과,2008,처리과서무,교무학사,병력동원훈련소집대상자 학적조회 요청,3년,비공개,2호,부분공개,6호,성명 등 개인정보
학생지원처 학생복지과,2008,처리과서무,외부일반문서,'08. 8월 정기분 개인균등할 주민세 과세에 따른 비과세 자료 협조 요청,3년,비공개,1호,부분공개,6호,성명 등 개인정보
학생지원처 학생복지과,2008,외부장학금관리,지방자치단체 및 소방서,2008년도 리통장 자녀 장학생 선발 추천,5년,비공개,6호,부분공개,6호,성명 등 개인정보
학생지원처 학생복지과,2008,학생생활지도,장애학생도우미,'2008년도 대학 장애학생 도우미 지원사업' 국고보조금 지원 신청 요청,5년,비공개,5호,부분공개,6호,성명 등 개인정보
학생지원처 학생복지과,2008,학생생활지도,장애학생도우미,2008년 대학 장애학생 도우미 지원사업 계획 수립을 위한 현황 파악 제출,5년,비공개,5호,부분공개,6호,성명 등 개인정보
학생지원처 학생복지과,2008,학생생활지도,장애학생도우미,"2008년도 대학 장애학생 도우미 지원 신청한  장애학생의 남,여 비율 파악 및 사업자등록번호 요청",5년,비공개,5호,부분공개,6호,성명 등 개인정보
학생지원처 학생복지과,2008,학생생활지도,장애학생도우미,2008년도 대학 장애학생 도우미 지원사업 국고보조금 교부,5년,비공개,5호,부분공개,6호,성명 등 개인정보
학생지원처 학생복지과,2008,학생생활지도,장애학생도우미,2008년도 대학 장애학생 도우미 지원사업 국고보조금 입금 완료 통보,5년,비공개,5호,부분공개,6호,성명 등 개인정보
기획처 기획과,2008,대학평가관리,장애학생 교육복지 평가,2008년도 대학 장애학생 교육복지 지원실태 평가 실시 사전 공지,5년,비공개,5호,공개,,
기획처 기획과,2008,자체학술연구지원,연구일반,2008년도 국가연구업적정보(KRI) 협정체결 여부 의견 수렴,5년,비공개,5호,공개,,
기획처 기획과,2008,학술연구지원,교원성과급,대학교원 성과급 지급을 위한 평가자료 제출,5년,비공개,6호,비공개,6호,"성명, 생년월일 등"
대외협력본부 대외협력과,2008,처리과서무,국제교류임시,2008 대통령 영어봉사(TaLK) 국내 대학 장학생 명단 송부,3년,비공개,6호,부분공개,6호,성명 등 개인정보
입학관리본부 입학관리과,2008,처리과서무,입시일반,2009학년도 재외국민 및 외국인 특별전형 등 대입전형 원서접수를 위한 아포스티유 협약 안내,3년,비공개,7호,공개,,
입학관리본부 입학관리과,2008,처리과서무,입시일반,대학 신입학 전형 합격자 등록 및 등록포기자 현황 파악 협조 요청,3년,비공개,7호,공개,,
